Level_[m],Interval,Group,Genus,Subgenus,Qualifier_species,Species,Motility,Motility_2,Feeding,Feeding_2,Tiering
14.25,c,2,Protocardia,Protocardia,,striatula,5,2,1,1,3
14.25,c,2,Protocardia,Protocardia,,striatula,5,2,1,1,3
14.85,c,2,Mactromya,,,cardioides,5,2,1,1,3
14.85,c,2,Mactromya,,,cardioides,5,2,1,1,3
14.85,c,2,Mactromya,,,cardioides,5,2,1,1,3
14.85,c,2,Myophorella,,cf.,formosa,5,2,1,1,3
14.85,c,2,Myophorella,,cf.,formosa,5,2,1,1,3
14.85,c,2,Myophorella,,cf.,formosa,5,2,1,1,3
14.85,c,2,Myophorella,,cf.,formosa,5,2,1,1,3
14.85,c,2,Protocardia,Protocardia,,striatula,5,2,1,1,3
14.85,c,2,Protocardia,Protocardia,,striatula,5,2,1,1,3
14.85,c,2,Protocardia,Protocardia,,striatula,5,2,1,1,3
15.25,c,2,Mactromya,,,cardioides,5,2,1,1,3
15.25,c,2,Mactromya,,,cardioides,5,2,1,1,3
15.25,c,2,Mactromya,,,cardioides,5,2,1,1,3
15.25,c,2,Myophorella,,cf.,formosa,5,2,1,1,3
15.25,c,2,Myophorella,,cf.,formosa,5,2,1,1,3
15.25,c,2,Myophorella,,cf.,formosa,5,2,1,1,3
15.25,c,2,Myophorella,,cf.,formosa,5,2,1,1,3
15.25,c,2,Pronoella,Pronoella,,intermedia,5,2,1,1,3
15.25,c,2,Protocardia,Protocardia,,striatula,5,2,1,1,3
16.05,c,1,Lingularia,,,sp.,6,2,1,1,3
16.05,c,2,Mactromya,,,cardioides,5,2,1,1,3
16.05,c,2,Myophorella,,cf.,formosa,5,2,1,1,3
16.05,c,2,Myophorella,,cf.,formosa,5,2,1,1,3
16.05,c,2,Myophorella,,cf.,formosa,5,2,1,1,3
16.05,c,2,Myophorella,,cf.,formosa,5,2,1,1,3
16.05,c,2,Myophorella,,cf.,formosa,5,2,1,1,3
16.05,c,2,Protocardia,Protocardia,,striatula,5,2,1,1,3
16.05,c,2,Protocardia,Protocardia,,striatula,5,2,1,1,3
16.05,c,2,Protocardia,Protocardia,,striatula,5,2,1,1,3
16.05,c,2,Trigonia,Trigonia,,similis,5,2,1,1,3
16.70,c,2,Mactromya,,,cardioides,5,2,1,1,3
16.70,c,2,Mactromya,,,cardioides,5,2,1,1,3
16.70,c,2,Myophorella,,cf.,formosa,5,2,1,1,3
16.70,c,2,Myophorella,,cf.,formosa,5,2,1,1,3
16.70,c,2,Protocardia,Protocardia,,striatula,5,2,1,1,3
16.70,c,2,Protocardia,Protocardia,,striatula,5,2,1,1,3
16.70,c,2,Protocardia,Protocardia,,striatula,5,2,1,1,3
16.70,c,2,Protocardia,Protocardia,,striatula,5,2,1,1,3
16.70,c,2,Trigonia,Trigonia,,similis,5,2,1,1,3
16.70,c,2,Trigonia,Trigonia,,similis,5,2,1,1,3
16.70,c,2,Trigonia,Trigonia,,similis,5,2,1,1,3
16.70,c,2,Trigonia,Trigonia,,similis,5,2,1,1,3
16.70,c,2,Trigonia,Trigonia,,similis,5,2,1,1,3
16.70,c,2,Trigonia,Trigonia,,similis,5,2,1,1,3
16.70,c,3,Pietteia,,,sp.,7,2,8,2,3
17.30,c,2,Mactromya,,,cardioides,5,2,1,1,3
17.30,c,2,Myophorella,,cf.,formosa,5,2,1,1,3
17.30,c,2,Myophorella,,cf.,formosa,5,2,1,1,3
17.30,c,2,Myophorella,,cf.,formosa,5,2,1,1,3
17.30,c,2,Myophorella,,cf.,formosa,5,2,1,1,3
17.30,c,2,Neocrassina,,cf.,elegans,5,2,1,1,3
17.30,c,2,Neocrassina,,cf.,elegans,5,2,1,1,3
17.30,c,2,Protocardia,Protocardia,,striatula,5,2,1,1,3
17.30,c,2,Protocardia,Protocardia,,striatula,5,2,1,1,3
17.30,c,2,Protocardia,Protocardia,,striatula,5,2,1,1,3
17.30,c,2,Trigonia,Trigonia,,similis,5,2,1,1,3
17.30,c,2,Trigonia,Trigonia,,similis,5,2,1,1,3
17.30,c,2,Trigonia,Trigonia,,similis,5,2,1,1,3
17.30,c,2,Trigonia,Trigonia,,similis,5,2,1,1,3
17.30,c,2,Trigonia,Trigonia,,similis,5,2,1,1,3
17.30,c,3,Pietteia,,,sp.,7,2,8,2,3
17.95,c,2,Cardinia,,,concinna,5,2,1,1,3
17.95,c,2,Myophorella,,cf.,formosa,5,2,1,1,3
17.95,c,2,Myophorella,,cf.,formosa,5,2,1,1,3
17.95,c,2,Neocrassina,,cf.,elegans,5,2,1,1,3
17.95,c,2,Neocrassina,,cf.,elegans,5,2,1,1,3
17.95,c,2,Neocrassina,,cf.,elegans,5,2,1,1,3
17.95,c,2,Neocrassina,,cf.,elegans,5,2,1,1,3
17.95,c,2,Neocrassina,,cf.,elegans,5,2,1,1,3
17.95,c,2,Neocrassina,,cf.,elegans,5,2,1,1,3
17.95,c,2,Neocrassina,,cf.,elegans,5,2,1,1,3
17.95,c,2,Neocrassina,,cf.,elegans,5,2,1,1,3
17.95,c,2,Neocrassina,,cf.,elegans,5,2,1,1,3
17.95,c,2,Neocrassina,,cf.,elegans,5,2,1,1,3
17.95,c,2,Neocrassina,,cf.,elegans,5,2,1,1,3
17.95,c,2,Neocrassina,,cf.,elegans,5,2,1,1,3
17.95,c,2,Protocardia,Protocardia,,striatula,5,2,1,1,3
17.95,c,2,Protocardia,Protocardia,,striatula,5,2,1,1,3
17.95,c,2,Protocardia,Protocardia,,striatula,5,2,1,1,3
17.95,c,2,Protocardia,Protocardia,,striatula,5,2,1,1,3
17.95,c,2,Protocardia,Protocardia,,striatula,5,2,1,1,3
17.95,c,2,Protocardia,Protocardia,,striatula,5,2,1,1,3
17.95,c,2,Protocardia,Protocardia,,striatula,5,2,1,1,3
18.35,c,2,Ceratomya,,,concentrica,5,2,1,1,3
18.35,c,2,Mactromya,,,cardioides,5,2,1,1,3
18.35,c,2,Neocrassina,,cf.,elegans,5,2,1,1,3
18.35,c,2,Protocardia,Protocardia,,striatula,5,2,1,1,3
18.35,c,2,Protocardia,Protocardia,,striatula,5,2,1,1,3
18.35,c,2,Protocardia,Protocardia,,striatula,5,2,1,1,3
18.35,c,2,Protocardia,Protocardia,,striatula,5,2,1,1,3
18.35,c,2,Trigonia,Trigonia,,similis,5,2,1,1,3
18.35,c,2,Trigonia,Trigonia,,similis,5,2,1,1,3
18.85,c,2,Ceratomya,,,concentrica,5,2,1,1,3
18.85,c,2,Protocardia,Protocardia,,striatula,5,2,1,1,3
18.85,c,3,Pietteia,,,sp.,7,2,8,2,3
19.35,c,2,Mactromya,,,cardioides,5,2,1,1,3
19.35,c,2,Mactromya,,,cardioides,5,2,1,1,3
19.35,c,2,Protocardia,Protocardia,,striatula,5,2,1,1,3
19.35,c,3,Pietteia,,,sp.,7,2,8,2,3
19.35,c,3,Pietteia,,,sp.,7,2,8,2,3
19.85,c,2,Mactromya,,,cardioides,5,2,1,1,3
19.85,c,2,Mactromya,,,cardioides,5,2,1,1,3
19.85,c,2,Protocardia,Protocardia,,striatula,5,2,1,1,3
19.85,c,2,Protocardia,Protocardia,,striatula,5,2,1,1,3
19.85,c,3,Pietteia,,,sp.,7,2,8,2,3
20.45,c,2,Protocardia,Protocardia,,striatula,5,2,1,1,3
20.45,c,2,Protocardia,Protocardia,,striatula,5,2,1,1,3
20.45,c,2,Protocardia,Protocardia,,striatula,5,2,1,1,3
20.45,c,2,Protocardia,Protocardia,,striatula,5,2,1,1,3
20.45,c,2,Protocardia,Protocardia,,striatula,5,2,1,1,3
21.45,c,2,Protocardia,Protocardia,,striatula,5,2,1,1,3
21.45,c,2,Protocardia,Protocardia,,striatula,5,2,1,1,3
21.45,c,2,Protocardia,Protocardia,,striatula,5,2,1,1,3
21.45,c,2,Protocardia,Protocardia,,striatula,5,2,1,1,3
21.45,c,2,Protocardia,Protocardia,,striatula,5,2,1,1,3
21.45,c,2,Protocardia,Protocardia,,striatula,5,2,1,1,3
21.45,c,2,Protocardia,Protocardia,,striatula,5,2,1,1,3
21.45,c,2,Trigonia,Trigonia,,similis,5,2,1,1,3
22.65,c,2,Neocrassina,,cf.,elegans,5,2,1,1,3
22.65,c,2,Trigonia,Trigonia,,similis,5,2,1,1,3
24.55,c,2,Mactromya,,,cardioides,5,2,1,1,3
24.55,c,2,Neocrassina,,cf.,elegans,5,2,1,1,3
24.55,c,2,Neocrassina,,cf.,elegans,5,2,1,1,3
24.55,c,2,Neocrassina,,cf.,elegans,5,2,1,1,3
24.55,c,2,Trigonia,Trigonia,,similis,5,2,1,1,3
24.55,c,2,Trigonia,Trigonia,,similis,5,2,1,1,3
25.55,c,2,Pronoella,Pronoella,,intermedia,5,2,1,1,3
25.55,c,2,Pronoella,Pronoella,,intermedia,5,2,1,1,3
26.70,c,2,Mactromya,,,cardioides,5,2,1,1,3
26.70,c,2,Mactromya,,,cardioides,5,2,1,1,3
26.70,c,2,Neocrassina,,cf.,elegans,5,2,1,1,3
26.70,c,2,Neocrassina,,cf.,elegans,5,2,1,1,3
26.70,c,2,Neocrassina,,cf.,elegans,5,2,1,1,3
26.70,c,2,Neocrassina,,cf.,elegans,5,2,1,1,3
26.70,c,3,Pietteia,,,sp.,7,2,8,2,3
26.70,c,3,Pietteia,,,sp.,7,2,8,2,3
26.70,c,3,Pietteia,,,sp.,7,2,8,2,3
27.90,c,2,Neocrassina,,cf.,elegans,5,2,1,1,3
27.90,c,2,Neocrassina,,cf.,elegans,5,2,1,1,3
27.90,c,2,Neocrassina,,cf.,elegans,5,2,1,1,3
27.90,c,2,Neocrassina,,cf.,elegans,5,2,1,1,3
27.90,c,2,Neocrassina,,cf.,elegans,5,2,1,1,3
27.90,c,2,Neocrassina,,cf.,elegans,5,2,1,1,3
27.90,c,3,Pietteia,,,sp.,7,2,8,2,3
0.40,a,2,Pleuromya,,,aequistriata,5,2,1,1,4
0.40,a,2,Pleuromya,,,aequistriata,5,2,1,1,4
0.40,a,2,Pleuromya,,,aequistriata,5,2,1,1,4
0.40,a,2,Pleuromya,,,aequistriata,5,2,1,1,4
0.40,a,2,Pleuromya,,,aequistriata,5,2,1,1,4
0.40,a,2,Pleuromya,,,aequistriata,5,2,1,1,4
0.40,a,2,Pleuromya,,,aequistriata,5,2,1,1,4
0.40,a,2,Pleuromya,,,aequistriata,5,2,1,1,4
0.40,a,2,Pleuromya,,,aequistriata,5,2,1,1,4
0.40,a,2,Pleuromya,,,aequistriata,5,2,1,1,4
0.40,a,2,Pleuromya,,,aequistriata,5,2,1,1,4
0.40,a,2,Pleuromya,,,aequistriata,5,2,1,1,4
0.40,a,2,Pleuromya,,,aequistriata,5,2,1,1,4
0.40,a,2,Pleuromya,,,aequistriata,5,2,1,1,4
0.40,a,2,Pleuromya,,,aequistriata,5,2,1,1,4
0.40,a,2,Pleuromya,,,uniformis,5,2,1,1,4
0.40,a,2,Pleuromya,,,uniformis,5,2,1,1,4
0.80,a,2,Pleuromya,,,aequistriata,5,2,1,1,4
0.80,a,2,Pleuromya,,,aequistriata,5,2,1,1,4
0.80,a,2,Pleuromya,,,aequistriata,5,2,1,1,4
0.80,a,2,Pleuromya,,,aequistriata,5,2,1,1,4
0.80,a,2,Pleuromya,,,aequistriata,5,2,1,1,4
0.80,a,2,Pleuromya,,,aequistriata,5,2,1,1,4
0.80,a,2,Pleuromya,,,aequistriata,5,2,1,1,4
0.80,a,2,Pleuromya,,,aequistriata,5,2,1,1,4
0.80,a,2,Pleuromya,,,aequistriata,5,2,1,1,4
0.80,a,2,Pleuromya,,,aequistriata,5,2,1,1,4
0.80,a,2,Pleuromya,,,aequistriata,5,2,1,1,4
0.80,a,2,Pleuromya,,,aequistriata,5,2,1,1,4
0.80,a,2,Pleuromya,,,aequistriata,5,2,1,1,4
1.60,a,2,Pleuromya,,,uniformis,5,2,1,1,4
1.60,a,2,Pleuromya,,,uniformis,5,2,1,1,4
2.80,a,2,Pleuromya,,,uniformis,5,2,1,1,4
2.80,a,2,Pleuromya,,,uniformis,5,2,1,1,4
3.40,a,2,Pholadomya,Pholadomya,,reticulata,5,2,1,1,4
3.40,a,2,Pleuromya,,,uniformis,5,2,1,1,4
3.40,a,2,Pleuromya,,,uniformis,5,2,1,1,4
4.00,a,2,Pholadomya,Pholadomya,,ambigua,5,2,1,1,4
4.00,a,2,Pholadomya,Pholadomya,,ambigua,5,2,1,1,4
4.00,a,2,Pleuromya,,,aequistriata,5,2,1,1,4
4.00,a,2,Pleuromya,,,aequistriata,5,2,1,1,4
4.00,a,2,Pleuromya,,,aequistriata,5,2,1,1,4
4.60,a,2,Pleuromya,,,aequistriata,5,2,1,1,4
4.60,a,2,Pleuromya,,,uniformis,5,2,1,1,4
4.60,a,2,Pleuromya,,,uniformis,5,2,1,1,4
5.20,a,2,Arcomya,,,sp.,5,1,1,1,4
5.20,a,2,Pleuromya,,,aequistriata,5,2,1,1,4
5.20,a,2,Pleuromya,,,uniformis,5,2,1,1,4
5.60,a,2,Homomya,,,sp.,5,2,1,1,4
5.60,a,2,Pleuromya,,,aequistriata,5,2,1,1,4
5.60,a,2,Pleuromya,,,aequistriata,5,2,1,1,4
5.60,a,2,Pleuromya,,,uniformis,5,2,1,1,4
5.90,a,2,Pleuromya,,,aequistriata,5,2,1,1,4
5.90,a,2,Pleuromya,,,aequistriata,5,2,1,1,4
5.90,a,2,Pleuromya,,,aequistriata,5,2,1,1,4
5.90,a,2,Pleuromya,,,aequistriata,5,2,1,1,4
5.90,a,2,Pleuromya,,,aequistriata,5,2,1,1,4
5.90,a,2,Pleuromya,,,aequistriata,5,2,1,1,4
5.90,a,2,Pleuromya,,,uniformis,5,2,1,1,4
5.90,a,2,Pleuromya,,,uniformis,5,2,1,1,4
5.90,a,2,Pleuromya,,,uniformis,5,2,1,1,4
6.20,b,2,Pleuromya,,,aequistriata,5,2,1,1,4
6.20,b,2,Pleuromya,,,aequistriata,5,2,1,1,4
6.20,b,2,Pleuromya,,,aequistriata,5,2,1,1,4
6.20,b,2,Pleuromya,,,aequistriata,5,2,1,1,4
6.20,b,2,Pleuromya,,,uniformis,5,2,1,1,4
6.20,b,2,Pleuromya,,,uniformis,5,2,1,1,4
6.70,b,2,Pleuromya,,,uniformis,5,2,1,1,4
7.20,b,2,Pleuromya,,,aequistriata,5,2,1,1,4
8.40,b,2,Pleuromya,,,uniformis,5,2,1,1,4
8.40,b,2,Pleuromya,,,uniformis,5,2,1,1,4
8.70,b,2,Pleuromya,,,uniformis,5,2,1,1,4
10.00,b,2,Pholadomya,Pholadomya,,reticulata,5,2,1,1,4
10.20,b,2,Pleuromya,,,uniformis,5,2,1,1,4
10.20,b,2,Pleuromya,,,uniformis,5,2,1,1,4
10.40,b,2,Pholadomya,Pholadomya,,reticulata,5,2,1,1,4
10.40,b,2,Pleuromya,,,uniformis,5,2,1,1,4
10.40,b,2,Pleuromya,,,uniformis,5,2,1,1,4
10.40,b,2,Pleuromya,,,uniformis,5,2,1,1,4
10.40,b,2,Pleuromya,,,uniformis,5,2,1,1,4
10.40,b,2,Pleuromya,,,uniformis,5,2,1,1,4
10.80,b,2,Pholadomya,Pholadomya,,reticulata,5,2,1,1,4
10.80,b,2,Pleuromya,,,uniformis,5,2,1,1,4
11.10,b,2,Pleuromya,,,uniformis,5,2,1,1,4
11.10,b,2,Pleuromya,,,uniformis,5,2,1,1,4
11.80,b,2,Pleuromya,,,uniformis,5,2,1,1,4
11.80,b,2,Pleuromya,,,uniformis,5,2,1,1,4
11.80,b,2,Pleuromya,,,uniformis,5,2,1,1,4
12.10,b,2,Girardotia,,,sp.,5,2,1,1,4
12.10,b,2,Pholadomya,Pholadomya,,fidicula,5,2,1,1,4
12.10,b,2,Pleuromya,,,aequistriata,5,2,1,1,4
12.10,b,2,Pleuromya,,,aequistriata,5,2,1,1,4
12.10,b,2,Pleuromya,,,aequistriata,5,2,1,1,4
12.10,b,2,Pleuromya,,,aequistriata,5,2,1,1,4
12.10,b,2,Pleuromya,,,uniformis,5,2,1,1,4
12.10,b,2,Pleuromya,,,uniformis,5,2,1,1,4
12.10,b,2,Pleuromya,,,uniformis,5,2,1,1,4
12.10,b,2,Pleuromya,,,uniformis,5,2,1,1,4
12.35,c,2,Pleuromya,,,uniformis,5,2,1,1,4
12.60,c,2,Girardotia,,,sp.,5,2,1,1,4
12.60,c,2,Girardotia,,,sp.,5,2,1,1,4
12.60,c,2,Pholadomya,Pholadomya,,reticulata,5,2,1,1,4
12.60,c,2,Pholadomya,Pholadomya,,reticulata,5,2,1,1,4
12.60,c,2,Pleuromya,,,aequistriata,5,2,1,1,4
13.20,c,2,Pholadomya,Pholadomya,,reticulata,5,2,1,1,4
13.75,c,2,Pholadomya,Pholadomya,,reticulata,5,2,1,1,4
13.75,c,2,Pholadomya,Pholadomya,,reticulata,5,2,1,1,4
13.75,c,2,Pleuromya,,,uniformis,5,2,1,1,4
13.75,c,2,Pleuromya,,,uniformis,5,2,1,1,4
14.25,c,2,Pholadomya,Pholadomya,,reticulata,5,2,1,1,4
14.25,c,2,Pholadomya,Pholadomya,,reticulata,5,2,1,1,4
14.85,c,2,Pleuromya,,,uniformis,5,2,1,1,4
14.85,c,2,Pleuromya,,,uniformis,5,2,1,1,4
15.25,c,2,Pleuromya,,,uniformis,5,2,1,1,4
15.25,c,2,Pleuromya,,,uniformis,5,2,1,1,4
15.25,c,2,Pleuromya,,,uniformis,5,2,1,1,4
16.70,c,2,Homomya,,,sp.,5,2,1,1,4
16.70,c,2,Homomya,,,sp.,5,2,1,1,4
16.70,c,2,Pholadomya,Pholadomya,,reticulata,5,2,1,1,4
17.30,c,2,Pleuromya,,,uniformis,5,2,1,1,4
17.30,c,2,Pleuromya,,,uniformis,5,2,1,1,4
17.30,c,2,Pleuromya,,,uniformis,5,2,1,1,4
17.95,c,2,Pholadomya,Pholadomya,,reticulata,5,2,1,1,4
17.95,c,2,Pholadomya,Pholadomya,,reticulata,5,2,1,1,4
17.95,c,2,Pholadomya,Pholadomya,,reticulata,5,2,1,1,4
17.95,c,2,Pholadomya,Pholadomya,,reticulata,5,2,1,1,4
17.95,c,2,Pleuromya,,,uniformis,5,2,1,1,4
18.85,c,2,Pleuromya,,,uniformis,5,2,1,1,4
19.85,c,2,Pleuromya,,,uniformis,5,2,1,1,4
19.85,c,2,Pleuromya,,,uniformis,5,2,1,1,4
20.45,c,2,Pholadomya,Pholadomya,,fidicula,5,2,1,1,4
20.45,c,2,Pleuromya,,,uniformis,5,2,1,1,4
20.45,c,2,Pleuromya,,,uniformis,5,2,1,1,4
20.45,c,2,Pleuromya,,,uniformis,5,2,1,1,4
20.45,c,2,Pleuromya,,,uniformis,5,2,1,1,4
21.45,c,2,Homomya,,,sp.,5,2,1,1,4
21.45,c,2,Pholadomya,Pholadomya,,fidicula,5,2,1,1,4
21.45,c,2,Pholadomya,Pholadomya,,fidicula,5,2,1,1,4
21.45,c,2,Pleuromya,,,uniformis,5,2,1,1,4
21.45,c,2,Pleuromya,,,uniformis,5,2,1,1,4
24.55,c,2,Homomya,,,sp.,5,2,1,1,4
26.70,c,2,Pleuromya,,,uniformis,5,2,1,1,4
27.90,c,2,Pholadomya,Pholadomya,,reticulata,5,2,1,1,4
